Company Name,GICS Sector Name,Year,ESG,E,S,G,ROE,ROA,Q_Ratio
Advanced Micro Devices Inc,Information Technology,2011,64.9137840309992,70.9674272395073,70.5011112769733,48.4303222249324,-0.10710000000000001,-0.0255,0.4271686842
Advantest Corp,Information Technology,2011,67.3469370021827,82.4671283715083,59.6321590287107,61.9320910152206,-0.016,-0.01098,1.5041536634519463
Aegon Ltd,Financials,2011,74.231838857053,76.5210770686127,78.5057752397978,78.0130558955529,0.03248,0.00388,0.027908157206077904
Aflac Inc,Financials,2011,57.3462892197053,55.0588343179273,72.6123182373183,46.8261847775271,0.2141,0.025,0.19000362502143422
Ageas SA,Financials,2011,41.8539850141536,48.6189138576779,20.2710840746555,77.0512820512821,-0.0387,-0.0033,0.05748267974580149
Akamai Technologies Inc,Information Technology,2011,26.1547577066025,15.5715674501058,40.1520932807161,17.2764535947314,0.1463,0.1332,2.8000862868838903
Allianz SE,Financials,2011,85.9198593426817,98.3119763311325,81.8359611357732,87.7204134366925,0.105,0.0077,0.05839936704078001
Allstate Corp,Financials,2011,73.5262912280031,83.3825051759834,72.7400793650794,84.4052821771839,0.124,0.017,0.1515705766973619
American Express Co,Financials,2011,47.1872159911127,59.9100877192982,51.7724993223096,46.833197400248,0.228,0.0332,0.4200319403641106
American Financial Group Inc,Financials,2011,25.8489048994142,19.5833333333333,23.8208100379153,36.8313172043011,0.08,0.0084,0.058789473261894556
American International Group Inc,Financials,2011,16.7354831447898,26.1503623188406,19.7126623376624,54.9441530481021,0.07200000000000001,0.012,0.09498799515176812
Ameriprise Financial Inc,Financials,2011,34.7660834956867,39.438246562993,62.2492128054049,32.1942204301075,0.12869999999999998,0.009240772216820433,0.095675609951087
Amphenol Corp,Information Technology,2011,25.894438853282,0.0,31.8411680911681,53.1149193548387,0.24710000000000001,0.1177,1.9891131246065787
Analog Devices Inc,Information Technology,2011,75.8332848067883,79.3545722182168,83.9515433480951,58.2126133199179,0.16390000000000002,0.1198,2.255453042767644
Annaly Capital Management Inc,Financials,2011,19.6150125003101,0.0,41.2318450779989,22.2033898305085,0.1038,0.0131,0.13451741259560995
Aon PLC,Financials,2011,29.8001108879816,44.9059326614927,64.1634060384061,61.2380952380953,0.17670000000000002,0.0466,0.5812862717263662
Apple Inc,Information Technology,2011,27.7077949889976,52.0459459459459,63.5708676814168,33.6337518039718,0.42840000000000006,0.2854,2.838149675298187
Applied Materials Inc,Information Technology,2011,73.0117196467308,83.9475032197635,59.6523942213597,81.9316663109539,0.1197,0.0739,1.1321456795372666
Arch Capital Group Ltd,Financials,2011,29.5651133383804,19.5833333333333,29.2771592442645,39.7560975609756,0.077,0.020099999999999996,0.33737688985686626
Arthur J. Gallagher & Co.,Financials,2011,45.9450368252125,19.5833333333333,40.317390942391,67.825635963575,0.1515,0.0447,0.8131158567344879
Ashmore Group PLC,Financials,2011,47.1575811365365,53.4735300272024,25.6828873350123,67.4135783913772,0.35045000000000004,0.26255,3.4339415987463875
Assicurazioni Generali SpA,Financials,2011,89.0363738900117,98.7428809992664,89.7995787629246,93.8684640522876,0.0068000000000000005,0.0003,0.043872373667898125
Assurant Inc,Financials,2011,42.2242491070403,29.7814104791691,32.0915670586723,64.7211021505377,0.096,0.0161,0.09435232275064223
Autodesk Inc,Information Technology,2011,68.2282885032745,77.4782962830522,41.7124092481154,88.2864044168392,0.22920000000000001,0.11939999999999999,1.8436414910407577
Aviva PLC,Financials,2011,61.9519626089235,98.2751035196687,77.5728458049887,82.4766505636071,0.12240000000000001,0.0040999999999999995,0.029844935420374565
Azimut Holding SpA,Financials,2011,5.26861772196365,16.5229885057471,4.4157002676182,7.56944444444445,0.31579999999999997,0.0802,0.2112019342734152
BNP Paribas SA,Financials,2011,56.1150009203041,92.2276150281364,66.5278428086777,77.3189176414983,0.0787,0.0033,0.0298301115471493
BOC Hong Kong Holdings Ltd,Financials,2011,55.7601895198305,60.4871317444555,39.7976375300854,86.9148936170213,0.16681,0.01202,0.1082662221512425
Baloise Holding AG,Financials,2011,50.7274314245356,75.7978348584887,52.1619054504393,46.3109661385524,0.016,0.0009,0.05427148156643043
Banca Mediolanum SpA,Financials,2011,38.2523430339546,32.5070754716981,60.624704793941,16.3929738562091,0.32159999999999994,0.01,0.07167908219930134
Banca Monte dei Paschi di Siena SpA,Financials,2011,61.3196395640499,90.8140930155578,79.8522763210856,25.6985294117647,-0.06071,-0.00217,0.020870572535334187
Banco BPM SpA,Financials,2011,23.6517581386622,46.7105263157895,21.1171906445863,25.9027777777778,0.016399999999999998,0.0011,0.015255727001403731
Banco Bilbao Vizcaya Argentaria SA,Financials,2011,84.8938579584183,91.7370489904005,82.4476638162596,87.2374197906113,0.105,0.008100000000000001,0.060445973966395235
Banco Comercial Portugues SA,Financials,2011,75.5317319145407,84.9052879841112,64.7420746157701,88.3585858585859,-0.22,-0.0086,0.02259737000856833
Banco Santander SA,Financials,2011,61.6783231819937,90.5813886130421,81.6611296278042,88.0344478216819,0.027999999999999997,0.0024,0.0482839344218699
Banco de Sabadell SA,Financials,2011,66.8722090005033,84.5971946375372,63.3141346714639,68.2370820668693,0.0101,0.0007000000000000001,0.0290440279374353
Bank Hapoalim BM,Financials,2011,54.0203270243007,73.0286742800397,68.0833887807322,32.8306878306878,0.10099999999999999,0.0069,0.043226591687533476
Bank Leumi Le Israel BM,Financials,2011,47.8348397595745,55.2885220125786,55.1880898987161,47.2222222222222,0.03855,0.0025,0.038645655020179276
Bank Polska Kasa Opieki SA,Financials,2011,48.9000764691624,53.6821002979146,34.1647670798525,76.6752136752137,0.13524,0.020409999999999998,0.2677910130158129
Bank of America Corp,Financials,2011,34.3512983484291,90.0043445878848,65.5713033013792,64.2504687785841,0.0127,0.0019,0.05707435700148508
Bank of Ireland Group PLC,Financials,2011,35.7288039521887,62.8038315127441,38.1217604343791,27.3913043478261,-0.14261,-0.00884,0.030828483281048834
Bank of Montreal,Financials,2011,82.2581795316718,84.4783598146309,82.5472740415814,85.0946064446009,0.155,0.0078000000000000005,0.07255544115629778
Bank of New York Mellon Corp,Financials,2011,34.9673128412085,82.2342211937389,75.117380082159,31.4007523324593,0.071,0.0070999999999999995,0.08329394412100616
Bank of Nova Scotia,Financials,2011,80.3875494570599,88.0074892419728,89.9342563271643,83.796546741265,0.17010000000000003,0.0086,0.09672429916352793
Bankinter SA,Financials,2011,74.5440755918686,78.7938182720954,67.7175309273269,89.3110435663627,0.0395,0.0021,0.02729673062590819
Banque Cantonale Vaudoise,Financials,2011,39.161204991956,29.0935534591195,31.3570442839892,60.6073314694005,0.095,0.0078000000000000005,0.09776058302820298
Barclays PLC,Financials,2011,44.4674329691267,81.5648378020523,81.7786909485202,91.8825174825175,0.078,0.0027600000000000003,0.034093389706918276
Beazley PLC,Financials,2011,16.8857881390182,37.5006274373528,20.2298396048396,12.6405594405594,0.1424,0.02838924682815828,0.19811627865022954
Berkshire Hathaway Inc,Financials,2011,6.87744249363496,0.0,20.3119074706105,7.50747756729811,0.085,0.029469975576205048,0.5191050430941954
BlackRock Inc,Financials,2011,29.8713730276891,16.5229885057471,35.1941000953582,34.3380376344086,0.0965,0.0128,0.1748309241582731
Bper Banca SpA,Financials,2011,18.086440458173,21.4009433962264,22.7413399377346,17.0138888888889,-0.0028000000000000004,-0.00017068969573986933,0.026869268887697747
Broadcom Inc,Information Technology,2011,32.1007591334477,32.2239091318038,40.4057404919474,18.249759893896,0.2924,0.2438,0.1427755333188063
Brookfield Corp,Financials,2011,49.7455681329167,51.4545975424329,43.6255239807718,60.4124519866118,0.0675,0.0128,0.11902817991313565
Brown & Brown Inc,Financials,2011,39.9997412196054,19.5833333333333,31.4596989268042,63.296370967742,0.1067,0.0642,1.170567105545997
CGI Inc,Information Technology,2011,65.7013133014135,58.0612264348754,70.4436282670918,63.909679252041,0.1391,0.053099999999999994,0.6930638435369234
CME Group Inc,Financials,2011,30.8733936297273,16.5229885057471,56.2658697311793,18.692876344086,0.046900000000000004,0.0253,0.43466804185527697
Cadence Design Systems Inc,Information Technology,2011,28.5047787179007,0.0,33.4173520414494,32.8259408602151,0.3268,0.10710000000000001,1.6540911949175363
CaixaBank SA,Financials,2011,69.2503910403347,93.4445961602118,74.0669563279857,54.6470786896319,0.01,0.001,0.03267288695561709
Canadian Imperial Bank of Commerce,Financials,2011,74.6814973263365,87.7166087388282,68.8457186393619,79.2183852680722,0.22579999999999997,0.008199999999999999,0.07416599356869774
Canon Inc,Information Technology,2011,55.0175989236243,67.2526041666667,44.5973496432212,60.8970461904447,0.087,0.05695,1.1225974267577317
Capgemini SE,Information Technology,2011,54.7841222001529,80.411162577915,58.1245345496689,44.2195438969633,0.12298999999999999,0.04967,0.3666982008342556
Capital One Financial Corp,Financials,2011,50.5203364675309,40.6784591194969,62.847881087919,44.1391370408765,0.09939999999999999,0.0134,0.10778173834678734
Cboe Global Markets Inc,Financials,2011,19.2212953382529,16.5229885057471,31.7929265741794,14.3716397849462,0.6206,0.4425,0.4882586894771825
Celestica Inc,Information Technology,2011,66.8650899387597,67.3329088507115,53.9288734753502,80.2711598552497,0.14800000000000002,0.0731,0.5110286445158154
Charles Schwab Corp,Financials,2011,52.80037556824,33.3277385747888,63.8549219936297,54.2641129032258,0.10210000000000001,0.0073,0.13701603515164137
Check Point Software Technologies Ltd,Information Technology,2011,45.0071170648946,4.98084291187739,26.3332913797404,73.0952380952381,0.20809999999999998,0.1539,1.7356524232837862
Chiba Bank Ltd,Financials,2011,13.116094336164,16.1007188530124,17.7528533366152,11.6377171215881,0.064,0.00379,0.040538478070199224
Chubb Ltd,Financials,2011,43.7932674691598,60.0819047067454,43.535539752645,50.9366262814539,0.0965,0.0278,0.29301098947322923
Cincinnati Financial Corp,Financials,2011,36.2054936800011,19.6864261168385,27.4592549263602,58.4435725247475,0.0748,0.024399999999999998,0.38498859315687634
Cisco Systems Inc,Information Technology,2011,43.7180787085438,69.2156862745098,90.5964349074935,80.4383969042828,0.20329999999999998,0.11199999999999999,1.1369298362327402
Citigroup Inc,Financials,2011,40.087761951024,93.7134640847402,75.0914471360392,72.3227089558306,0.0655,0.0064,0.06426012463398154
Cognizant Technology Solutions Corp,Information Technology,2011,64.9662477246936,69.0446236251692,82.4440339955097,48.692418999126,0.23870000000000002,0.1748,3.40084601978304
Commerzbank AG,Financials,2011,66.2050681296681,91.6914515061238,64.9962213624453,59.3865633074936,0.0392,0.0015,0.020350230487732882
Commonwealth Bank of Australia,Financials,2011,61.8223682665777,86.2150344763719,56.2361489071126,90.2346781846144,0.18600000000000003,0.01,0.13858113012057752
Computacenter PLC,Information Technology,2011,41.3630029539856,36.3250795829283,70.178998456214,18.0606060606061,0.158,0.05962435821754963,0.68966151078054
Corning Inc,Information Technology,2011,53.9302012432417,64.2196209587514,58.5933048433048,35.5022600463443,0.09119999999999999,0.0678,0.634905840808851
Credit Agricole SA,Financials,2011,54.2393411467061,90.7323320092684,64.0294061172856,70.9389893260861,0.07292,0.0017000000000000001,0.010773400988346286
DBS Group Holdings Ltd,Financials,2011,53.7001171919445,23.5416666666667,48.8750646886321,79.0780141843972,0.12585000000000002,0.01098,0.07666685033218544
Dai-ichi Life Holdings Inc,Financials,2011,44.2920725739273,63.6422535294413,44.30752086574,47.2299668323674,0.024,0.00061,0.029867543774196086
Daiwa Securities Group Inc,Financials,2011,72.6385418506921,83.2234777150031,52.2270552414093,89.5831375426274,-0.049,-0.0022,0.05427155153957455
Danske Bank A/S,Financials,2011,76.1704944547424,85.6138290010982,63.653151338399,93.4782608695652,0.03594,0.0013700000000000001,0.02996808734627234
Dassault Systemes SE,Information Technology,2011,52.7556018129536,74.2808943786813,61.4118906395516,38.843987553665,0.19161,0.11923,1.6413345311451293
Deutsche Bank AG,Financials,2011,47.1661815861331,91.7842188017213,84.979648750996,76.693023255814,0.0767,0.002,0.022876551046701134
Deutsche Boerse AG,Financials,2011,56.106925176446,75.9685280944173,56.4342846316685,56.3054263565892,0.2253,0.003,0.07269488808138165
Dnb Bank ASA,Financials,2011,56.4378581063192,71.2245531281033,75.4974684155187,33.6492374727669,0.13617,0.00762,0.06242197077081833
Edenred SE,Financials,2011,38.881630258589,44.0734989648033,45.1576468688768,27.517822679113,-0.15134,0.03681,0.9320627782836176
Erie Indemnity Co,Financials,2011,46.2065548532439,19.5833333333333,45.284762751868,62.6841639225969,0.2207,0.0105,0.23836270784923258
Erste Group Bank AG,Financials,2011,38.3251971322678,84.4728980470043,34.3400373345819,27.0673076923077,0.0388,0.0023,0.047321933345275215
Eurazeo SE,Financials,2011,41.51916676754,66.6077828249642,29.151927158633,49.7093229351294,0.03007,0.0033645511481224227,0.22729334668206702
Everest Group Ltd,Financials,2011,39.3383744043244,19.5833333333333,30.1501751172804,63.1707317073171,0.1117,0.037000000000000005,0.2874632696043115
F5 Inc,Information Technology,2011,35.7103815884968,16.5389527458493,44.7030845095829,33.7180938370226,0.2864,0.2004,4.018281103138812
Factset Research Systems Inc,Financials,2011,27.042451999568,1.24223602484472,23.9539212498989,49.049059139785,0.3538,0.27940000000000004,5.605859082984342
Fair Isaac Corp,Information Technology,2011,38.023881853955,2.74584929757344,20.9265743085756,63.3299731182796,0.2028,0.0833,1.266610272326087
Fairfax Financial Holdings Ltd,Financials,2011,18.2455653021442,21.0416666666667,30.4861111111111,10.046783625731,0.062,0.008307055223817719,0.11612304014608513
Fidelity National Financial Inc,Financials,2011,18.6950817213975,19.5833333333333,26.221603688709,16.1458333333333,0.1535,0.0683,0.5799013094634465
Fidelity National Information Services Inc,Financials,2011,40.0300766790058,0.0,30.0,56.3944892473119,0.1131,0.0542,0.7532439398377825
Fifth Third Bancorp,Financials,2011,53.1965868561186,25.9308176100629,50.8785640355849,73.9632815517207,0.11599999999999999,0.0134,0.11000303870576074
First Solar Inc,Information Technology,2011,40.1609309753528,42.8361344537815,34.1746794871795,41.9180348903389,0.11869999999999999,0.0709,0.4229682686418541
Fiserv Inc,Financials,2011,14.9046743760174,0.0,17.0967488684299,22.5369623655914,0.2115,0.0828,1.2414199816735318
Fortinet Inc,Information Technology,2011,26.7272892617471,14.8052839252016,47.5237431668307,12.3958333333333,0.20309999999999997,0.1032,1.4889458084091702
Franklin Resources Inc,Financials,2011,44.8920991733511,62.8819910674323,48.5101328583134,43.6115832774356,0.21789999999999998,0.1354,1.8089890093820968
Fujifilm Holdings Corp,Information Technology,2011,64.7741039884762,74.0517718715393,58.6664083670515,68.4863248779228,0.025,0.01606,0.32498863071300776
Fujitsu Ltd,Information Technology,2011,40.6239857120983,79.9050826004161,61.8436761119714,75.4392169470939,0.051,0.0143,0.3023711534692128
Gartner Inc,Information Technology,2011,35.0908688524163,0.0,16.5123907370007,61.6162634408603,0.6793,0.1106,2.7169017509037627
Gen Digital Inc,Information Technology,2011,65.8662113522818,81.0412817609313,73.956275672468,85.3614808242137,0.24960000000000002,0.0933,1.0030136056528418
Gjensidige Forsikring ASA,Financials,2011,28.4084218617486,39.9138147566719,26.3200774024161,33.5403050108933,0.1752,0.046900000000000004,0.3911791566662179
Globe Life Inc,Financials,2011,29.9468945033461,19.5833333333333,31.2830919080919,38.3702956989248,0.1232,0.02697994504953158,0.26122756801838
Goldman Sachs Group Inc,Financials,2011,43.4384395744398,87.8351300047298,72.7716835058263,39.0235367502083,0.1066,0.007769390179584574,0.06387053307179653
Great-West Lifeco Inc,Financials,2011,31.7270538202223,26.0353198965211,45.751795718901,23.7898773574419,0.1595,0.0079,0.06988718556325653
Groep Brussel Lambert NV,Financials,2011,11.5498845818762,3.27310426540284,7.03804817881667,23.4615384615385,0.04785999999999999,0.027121364472557554,0.4436330523514899
